Tempo(s) , T reator , T banho
0	37.64	46.75
1	37.39	46.72
2	37.5	46.83
3	37.56	46.87
4	37.51	46.72
5	37.79	46.7
6	38.05	46.84
7	37.6	46.79
8	37.51	46.7
9	37.89	46.85
10	38.27	47.01
11	38.25	46.82
12	38.17	46.89
13	38.4	46.73
14	38.36	46.92
15	38.11	46.77
16	37.91	46.4
17	38.28	46.78
18	38.31	46.87
19	38.66	46.84
20	38.66	46.84
21	38.53	46.83
22	38.55	46.8
23	38.66	46.57
24	39.06	46.69
25	39.22	46.66
26	38.61	46.66
27	38.8	46.73
28	39.09	46.64
29	38.74	47.0
30	38.83	46.92
31	38.97	46.69
32	39.02	46.49
33	39.15	46.72
34	39.32	46.61
35	39.04	46.72
36	39.32	46.71
37	39.13	46.69
38	39.2	46.72
39	39.55	46.56
40	39.18	46.79
41	39.18	46.71
42	39.06	46.83
43	39.28	46.69
44	39.75	46.74
45	39.02	46.87
46	39.45	46.57
47	39.73	46.87
48	39.93	46.76
49	39.29	46.57
50	39.41	46.72
51	39.76	46.8
52	39.88	46.64
53	39.66	46.61
54	39.84	46.82
55	39.55	46.88
56	40.06	46.6
57	39.93	46.7
58	40.01	46.55
59	39.69	46.6
60	39.9	46.85
61	40.11	46.73
62	40.18	46.86
63	40.09	47.0
64	40.04	46.66
65	40.43	46.9
66	39.69	46.97
67	40.66	46.69
68	40.43	46.83
69	40.05	46.8
70	40.37	46.79
71	40.43	46.96
72	40.5	46.39
73	40.11	46.62
74	40.3	46.65
75	40.74	46.79
76	40.4	46.72
77	40.07	46.91
78	40.72	46.77
79	40.47	46.83
80	40.65	46.86
81	40.57	46.78
82	40.35	46.75
83	40.77	47.0
84	40.93	47.0
85	40.9	46.78
86	40.98	46.76
87	41.2	47.01
88	41.16	46.97
89	40.88	46.59
90	40.79	46.98
91	40.67	46.6
92	40.89	46.78
93	40.89	46.69
94	40.7	46.9
95	40.8	46.75
96	41.22	46.74
97	41.29	46.75
98	40.91	46.77
99	40.78	47.01
100	40.77	46.9
101	40.96	46.72
102	40.97	46.8
103	40.99	46.61
104	40.78	47.04
105	40.8	46.9
106	41.18	46.66
107	41.12	46.77
108	41.06	46.66
109	40.85	47.03
110	41.29	46.66
111	40.82	46.69
112	41.01	46.66
113	41.06	46.79
114	41.48	46.81
115	41.01	46.56
116	41.22	46.57
117	41.04	46.82
118	40.89	46.85
119	40.97	46.96
120	41.35	46.65
121	41.08	46.71
122	41.09	46.71
123	41.31	46.84
124	41.2	46.87
125	41.33	46.84
126	41.45	46.68
127	41.53	46.76
128	40.98	46.79
129	41.91	46.72
130	41.65	46.65
131	41.53	46.79
132	41.11	46.91
133	41.67	46.97
134	41.32	46.8
135	41.57	46.8
136	42.01	46.88
137	42.13	46.83
138	41.69	46.62
139	41.52	46.73
140	41.5	46.38
141	41.4	46.68
142	41.37	47.01
143	41.74	46.69
144	41.88	46.8
145	41.51	46.96
146	41.58	46.84
147	41.82	46.64
148	41.78	46.94
149	41.56	46.71
150	41.87	46.89
151	42.27	46.73
152	41.73	46.73
153	41.55	46.61
154	41.86	46.82
155	42.29	46.78
156	42.09	47.08
157	41.99	46.59
158	41.84	46.9
159	41.42	46.75
160	42.04	47.09
161	41.98	46.53
162	41.92	46.65
163	41.94	46.84
164	42.24	46.89
165	41.72	46.91
166	41.93	46.79
167	42.07	46.62
168	41.7	46.83
169	41.77	46.73
170	42.01	46.88
171	42.58	46.68
172	42.17	46.73
173	42.72	47.14
174	42.26	46.75
175	42.09	46.69
176	42.16	46.69
177	42.09	46.99
178	42.21	46.85
179	41.7	46.68
180	42.15	46.77
181	42.24	46.62
182	42.3	47.07
183	42.29	46.8
184	42.08	46.63
185	42.31	47.13
186	42.17	46.67
187	42.18	46.68
188	42.45	46.66
189	42.14	46.98
190	41.72	46.79
191	41.93	46.91
192	42.26	46.75
193	42.45	46.96
194	42.02	46.71
195	42.42	46.69
196	42.2	46.96
197	42.15	46.72
198	41.89	46.8
199	42.45	46.73
200	42.03	46.96
201	42.17	46.95
202	42.41	46.65
203	42.23	47.06
204	42.43	46.86
205	42.18	46.97
206	42.34	46.88
207	42.37	46.84
208	42.69	46.84
209	42.45	46.62
210	42.39	46.68
211	42.32	46.73
212	42.16	46.97
213	42.34	47.14
214	42.63	46.8
215	42.26	46.65
216	42.48	46.61
217	42.58	46.87
218	42.62	46.73
219	42.8	46.7
220	42.66	46.92
221	42.38	46.93
222	42.42	46.96
223	42.07	46.54
224	42.71	46.87
225	42.37	46.83
226	42.44	46.92
227	42.55	47.09
228	42.52	46.88
229	42.57	46.91
230	42.29	46.72
231	42.43	46.86
232	42.8	46.75
233	42.62	46.69
234	42.24	46.72
235	42.51	47.0
236	42.83	46.69
237	42.21	46.93
238	42.72	47.17
239	42.82	46.98
240	42.89	46.74
241	42.37	46.99
242	42.44	46.69
243	42.47	46.67
244	42.29	46.74
245	42.63	47.1
246	42.48	46.95
247	42.71	46.76
248	42.49	46.66
249	42.86	47.14
250	42.64	46.85
251	42.68	46.87
252	42.93	46.95
253	42.67	46.76
254	42.8	46.94
255	42.97	46.75
256	42.69	46.58
257	42.55	46.93
258	42.27	46.84
259	42.33	46.65
260	42.48	46.92
261	42.74	47.08
262	42.16	46.68
263	41.93	47.01
264	42.93	46.87
265	42.55	46.87
266	42.51	47.05
267	42.65	46.96
268	43.01	46.74
269	42.93	46.8
270	42.99	46.76
271	42.91	46.93
272	42.62	46.99
273	42.74	46.79
274	42.81	46.79
275	42.95	46.62
276	42.94	46.43
277	42.55	47.23
278	42.43	46.91
279	42.59	46.76
280	42.87	46.77
281	42.97	46.99
282	42.68	46.87
283	42.33	46.94
284	42.95	46.93
285	42.76	46.72
286	42.84	46.65
287	42.85	46.94
288	42.54	46.96
289	42.69	46.76
290	42.86	46.71
291	42.72	46.78
292	42.84	46.78
293	42.35	46.66
294	43.05	46.87
295	42.33	46.84
296	42.61	46.96
297	42.97	46.75
298	42.7	46.73
299	42.79	46.71
300	42.77	46.77
301	43.42	46.68
302	43.24	46.72
303	42.44	46.92
304	43.21	46.76
305	43.06	46.64
306	42.69	46.88
307	43.01	46.83
308	43.02	46.95
309	43.44	46.86
310	42.95	46.81
311	42.74	46.84
312	43.03	46.42
313	43.08	46.69
314	42.69	46.96
315	42.75	46.62
316	42.99	46.56
317	42.81	46.91
318	42.46	46.7
319	42.84	47.06
320	42.89	46.75
321	42.64	47.0
322	42.75	46.79
323	43.15	46.81
324	42.85	46.76
325	43.24	46.68
326	42.96	46.91
327	42.72	46.88
328	42.74	46.62
329	43.02	47.04
330	42.99	46.79
331	42.83	47.07
332	43.05	46.78
333	42.95	46.58
334	42.92	46.91
335	43.11	46.85
336	43.09	46.72
337	43.19	46.6
338	42.86	46.99
339	43.1	46.77
340	42.85	46.75
341	42.96	46.95
342	43.08	46.8
343	43.05	46.79
344	42.81	47.04
345	42.88	46.82
346	42.8	46.88
347	43.03	46.66
348	43.27	46.88
349	42.77	46.85
350	42.73	46.6
351	42.8	46.77
352	42.88	46.82
353	43.06	46.8
354	42.76	46.82
355	43.15	47.1
356	43.11	46.79
357	43.63	46.71
358	43.53	46.6
359	42.73	46.74
360	43.5	46.84
361	43.38	46.88
362	43.37	46.85
363	43.48	46.62
364	42.95	46.78
365	43.08	46.9
366	43.23	46.94
367	43.17	47.03
368	42.64	46.65
369	43.36	46.88
370	43.7	46.94
371	43.47	46.95
372	43.65	46.82
373	43.14	47.01
374	43.23	47.09
375	43.16	46.87
376	43.34	46.89
377	43.19	46.87
378	43.03	47.1
379	43.23	46.94
380	43.28	46.86
381	43.08	46.87
382	42.86	47.04
383	43.07	46.79
384	43.14	46.77
385	42.9	46.67
386	43.58	46.83
387	42.95	46.96
388	43.43	46.79
389	43.13	47.02
390	43.65	46.92
391	43.34	46.89
392	43.28	46.9
393	43.28	46.58
394	43.36	46.78
395	43.19	46.86
396	43.44	46.95
397	43.21	46.86
398	42.81	46.57
399	43.67	46.79
400	43.28	46.78
401	43.32	46.92
402	43.19	46.83
403	43.0	46.76
404	43.07	46.87
405	42.57	46.91
406	42.45	46.68
407	43.17	46.7
408	43.1	46.86
409	43.18	46.52
410	43.5	46.77
411	43.26	46.89
412	43.1	46.77
413	43.41	47.08
414	43.2	46.68
415	43.64	46.78
416	43.15	46.95
417	43.74	47.05
418	42.97	46.89
419	43.12	46.74
420	43.02	46.81
421	43.27	46.89
422	43.08	46.89
423	43.36	46.7
424	43.29	47.06
425	43.57	46.7
426	43.42	46.67
427	43.88	46.81
428	43.15	47.0
429	43.62	46.85
430	43.08	46.81
431	43.45	46.83
432	43.58	46.85
433	43.39	46.89
434	43.01	46.75
435	43.09	47.06
436	43.16	46.73
437	43.23	46.72
438	43.33	46.76
439	42.95	46.8
440	43.33	46.84
441	43.11	47.15
442	43.24	46.92
443	43.25	46.88
444	43.22	46.91
445	43.57	46.93
446	43.2	46.76
447	43.33	46.61
448	43.0	46.69
449	43.08	46.64
450	42.93	46.87
451	43.14	46.75
452	43.34	46.96
453	43.51	46.89
454	43.32	46.68
455	43.42	46.9
456	43.24	46.85
457	43.4	46.84
458	43.18	46.81
459	43.81	46.96
460	43.19	47.0
461	43.44	47.09
462	43.29	47.1
463	43.65	46.82
464	43.04	46.68
465	43.4	46.72
466	43.1	46.9
467	43.37	46.92
468	43.83	46.87
469	43.7	46.83
470	42.87	46.64
471	43.16	46.94
472	43.5	47.05
473	43.57	46.75
474	43.39	46.97
475	43.36	46.8
476	43.3	46.89
477	43.39	46.79
478	43.37	46.89
479	43.2	46.77
480	43.91	46.88
481	43.37	46.81
482	43.6	47.1
483	43.17	46.66
484	43.84	46.77
485	43.09	47.18
486	43.48	46.96
487	43.66	46.83
488	43.86	46.74
489	43.42	46.94
490	43.31	46.8
491	43.22	46.94
492	43.63	46.78
493	43.51	46.98
494	43.25	46.86
495	43.47	46.89
496	43.58	47.01
497	43.18	46.87
498	43.46	46.71
499	43.44	46.78
500	43.46	46.85
501	43.46	46.96
502	43.4	46.85
503	43.28	46.73
504	43.51	46.86
505	43.54	47.17
506	43.49	46.91
507	43.48	46.88
508	43.42	46.85
509	43.39	46.91
510	43.58	46.84
511	43.82	47.07
512	43.4	47.0
513	43.54	47.0
514	43.54	46.78
515	43.5	47.01
516	43.46	46.6
517	43.53	46.95
518	43.17	46.88
519	43.53	46.87
520	43.47	46.97
521	43.41	46.8
522	43.35	46.71
523	43.21	47.09
524	43.32	46.79
525	43.33	46.94
526	43.56	47.06
527	43.32	46.91
528	43.53	46.93
529	43.59	46.84
530	43.28	46.84
531	43.49	47.06
532	42.96	46.9
533	43.33	46.89
534	43.39	47.16
535	43.59	46.9
536	43.19	47.04
537	43.5	46.82
538	43.58	46.86
539	43.35	47.03
540	43.74	46.73
541	43.41	46.88
542	43.78	46.83
543	43.54	46.72
544	43.69	46.74
545	43.95	46.74
546	43.65	46.83
547	43.51	46.98
548	43.25	47.0
549	43.45	46.91
550	43.43	47.01
551	43.28	46.93
552	43.46	46.97
553	43.65	46.96
554	43.37	46.83
555	43.56	46.8
556	43.48	46.73
557	43.48	46.9
558	43.86	46.87
559	43.67	47.19
560	43.46	46.87
561	42.88	46.63
562	43.47	46.86
563	43.53	46.97
564	43.42	46.8
565	43.29	46.79
566	43.42	46.89
567	43.37	46.76
568	43.61	46.83
569	43.45	46.91
570	43.92	46.74
571	43.35	46.8
572	43.23	46.76
573	43.16	46.55
574	43.38	46.97
575	43.16	46.88
576	43.07	46.97
577	43.12	46.81
578	43.24	47.02
579	43.28	47.0
580	43.5	46.91
581	43.27	46.82
582	43.43	46.87
583	43.4	47.06
584	43.57	46.93
585	43.43	46.77
586	43.45	46.98
587	43.48	46.86
588	43.26	46.81
589	43.53	46.92
590	43.52	47.0
591	43.48	46.82
592	43.95	46.87
593	43.41	46.87
594	43.5	47.08
595	43.09	47.02
596	43.64	46.91
597	43.2	46.91
598	43.18	46.96
599	43.8	46.92
600	43.23	46.95
601	43.12	46.75
602	43.66	47.09
603	43.64	46.82
604	43.94	47.01
605	43.56	46.91
606	43.82	46.81
607	43.31	47.1
608	43.51	46.96
609	43.71	47.06
610	43.75	47.04
611	43.59	46.79
612	43.65	46.98
613	43.37	46.65
614	43.46	46.83
615	43.65	46.8
616	43.89	46.76
617	43.51	46.76
618	43.54	47.2
619	43.66	46.89
620	43.44	46.89
621	43.59	46.87
622	43.36	46.85
623	43.57	46.86
624	43.12	46.93
625	43.32	46.89
626	43.37	47.16
627	43.09	47.06
628	43.62	46.85
629	43.32	46.88
630	43.15	46.55
631	43.63	46.88
632	43.52	46.88
633	43.42	47.0
634	43.52	47.15
635	43.58	46.95
636	43.63	46.97
637	43.56	46.82
638	43.59	46.97
639	43.46	46.95
640	43.48	46.91
641	43.28	46.73
642	43.58	46.69
643	43.46	46.73
644	43.84	46.93
645	43.28	46.84
646	43.62	46.89
647	43.36	46.7
648	43.64	46.93
649	43.79	46.91
650	43.55	46.73
651	43.32	46.86
652	43.12	46.92
653	43.61	46.81
654	43.86	46.77
655	43.54	46.81
656	43.18	46.75
657	43.34	47.05
658	43.77	47.2
659	43.69	46.82
660	43.52	46.72
661	43.72	46.84
662	43.51	46.94
663	43.42	46.87
664	43.37	47.04
665	43.49	46.99
666	43.5	46.74
667	43.51	46.75
668	43.45	47.15
669	43.45	47.09
670	43.81	46.96
671	43.55	46.91
672	43.75	47.11
673	43.38	47.05
674	43.9	47.11
675	43.59	46.55
676	43.89	46.88
677	43.51	46.67
678	43.43	46.82
679	43.65	46.89
680	43.36	46.78
681	43.96	46.95
682	43.36	46.94
683	43.58	47.01
684	43.54	47.15
685	43.68	46.91
686	43.13	46.94
687	43.74	47.21
688	43.76	46.95
689	43.45	46.82
690	43.71	46.73
691	43.34	46.89
692	43.55	46.87
693	43.05	46.83
694	43.75	46.87
695	43.74	46.82
696	43.55	46.82
697	43.68	46.81
698	43.63	46.94
699	43.68	47.09
700	43.68	47.01
701	43.6	46.82
702	43.48	47.12
703	43.84	46.91
704	43.81	47.25
705	43.5	46.91
706	43.18	46.82
707	43.91	46.95
708	43.54	46.93
709	43.28	46.75
710	43.65	47.09
711	43.5	47.17
712	43.44	47.02
713	43.91	47.06
714	43.65	47.08
715	43.33	46.83
716	43.45	46.82
717	43.53	46.88
718	43.87	46.78
719	43.45	46.9
720	43.46	46.95
721	43.36	46.81
722	43.3	47.28
723	44.29	46.98
724	43.43	47.05
725	43.67	47.04
726	43.4	46.93
727	43.8	46.91
728	43.87	46.73
729	43.58	46.96
730	43.73	47.05
731	44.03	46.98
732	43.82	46.82
733	43.8	46.81
734	43.82	47.0
735	43.45	46.97
736	43.47	46.89
737	43.62	46.94
738	43.96	46.97
739	44.22	46.81
740	43.37	46.92
741	43.46	47.11
742	43.64	46.91
743	43.7	46.85
744	43.55	47.0
745	43.81	47.13
746	44.02	46.84
747	43.91	47.1
748	43.55	46.89
749	43.59	46.84
750	43.41	47.02
751	43.94	47.01
752	43.71	47.26
753	43.67	47.05
754	43.46	46.9
755	43.79	47.12
756	44.2	46.96
757	43.59	46.88
758	43.97	47.16
759	43.79	46.89
760	43.34	47.15
761	43.78	46.65
762	43.55	47.11
763	43.63	46.75
764	43.96	47.05
765	43.79	47.02
766	43.62	46.96
767	43.7	47.15
768	43.59	46.84
769	43.77	46.87
770	43.65	46.88
771	43.64	46.95
772	43.6	46.78
773	43.86	46.95
774	43.85	47.11
775	43.49	46.93
776	43.62	47.31
777	43.65	46.78
778	43.59	46.87
779	43.54	46.93
780	43.34	47.04
781	43.87	47.24
782	43.61	46.82
783	43.2	47.07
784	43.65	46.94
785	43.92	47.04
786	44.3	47.26
787	43.71	47.05
788	43.62	47.19
789	43.85	46.94
790	43.78	47.09
791	43.79	46.89
792	44.05	47.05
793	43.56	47.18
794	43.64	46.86
795	43.34	46.75
796	43.63	47.19
797	43.69	47.19
798	43.87	46.92
799	44.06	46.78
800	43.7	46.99
801	43.92	46.97
802	43.73	47.04
803	43.5	46.74
804	43.46	47.08
805	43.72	47.05
806	44.02	47.0
807	44.08	47.14
808	43.44	47.09
809	44.01	47.03
810	43.5	46.81
811	44.12	47.0
812	44.11	46.92
813	43.68	47.11
814	44.14	47.18
815	43.64	47.16
816	44.48	47.06
817	43.71	46.86
818	43.86	47.15
819	43.68	47.45
820	43.73	47.11
821	43.52	47.01
822	43.75	47.01
823	43.56	46.76
824	43.73	47.29
825	43.75	47.04
826	43.34	47.12
827	43.27	47.0
828	44.23	47.16
829	43.26	47.14
830	43.76	46.92
831	43.65	46.93
832	43.85	46.94
833	43.83	47.03
834	43.73	47.15
835	43.52	46.88
836	43.91	47.08
837	44.0	47.0
838	43.77	46.93
839	43.84	46.77
840	43.54	46.91
841	43.72	47.01
842	43.72	46.99
843	44.08	47.02
844	43.77	46.93
845	44.11	46.98
846	43.6	46.95
847	43.95	47.0
848	43.63	47.01
849	43.98	47.11
850	43.76	46.98
851	43.69	46.97
852	43.42	47.13
853	44.02	47.16
854	43.71	47.3
855	44.3	46.91
856	43.59	47.09
857	43.93	47.01
858	43.98	46.93
859	43.53	46.76
860	43.96	47.16
861	43.89	46.96
862	43.52	46.66
863	43.73	46.8
864	44.11	47.1
865	43.69	47.23
866	43.32	46.97
867	43.72	46.84
868	43.84	46.81
869	43.9	47.06
870	43.61	46.82
871	44.01	47.21
872	43.83	47.03
873	44.0	47.05
874	43.68	47.0
875	43.79	46.84
876	43.88	46.97
877	43.67	47.12
878	43.75	47.09
879	43.93	46.8
880	43.56	46.79
881	43.86	47.14
882	43.67	46.97
883	43.58	46.96
884	43.52	46.98
885	43.51	47.07
886	43.98	47.19
887	43.98	47.15
888	43.6	47.01
889	43.82	46.94
890	43.02	47.24
891	43.71	47.19
892	43.59	47.07
893	43.8	47.01
894	43.44	46.79
895	44.0	47.08
896	42.89	47.11
897	43.76	46.9
898	43.74	46.91
899	43.6	46.97
900	43.79	47.03
901	43.33	47.09
902	43.65	47.08
903	43.6	47.05
904	44.41	46.87
905	43.79	46.68
906	43.99	46.97
907	43.61	47.04
908	43.18	46.89
909	43.69	47.02
910	43.78	46.89
911	43.54	47.2
912	43.3	47.1
913	43.77	46.75
914	43.54	46.95
915	43.26	46.92
916	43.72	47.0
917	43.61	46.98
918	43.65	47.03
919	43.83	47.02
920	44.04	47.0
921	43.66	47.0
922	44.14	46.93
923	43.83	47.1
924	43.94	47.12
925	44.29	47.06
926	43.68	47.02
927	43.68	47.01
928	43.84	47.31
929	43.83	47.1
930	43.86	46.91
931	44.26	47.12
932	43.77	47.14
933	43.63	47.39
934	43.55	46.95
935	44.01	46.99
936	44.07	47.01
937	43.56	47.08
938	43.4	47.06
939	44.19	46.96
940	43.94	46.86
941	43.72	46.98
942	43.83	46.91
943	43.94	47.0
944	43.87	47.28
945	43.63	47.14
946	43.85	46.99
947	43.45	46.87
948	44.04	47.08
949	43.74	47.09
950	43.6	46.87
951	43.84	47.09
952	44.02	47.06
953	43.81	47.0
954	43.72	47.11
955	43.91	46.86
956	43.86	47.0
957	43.8	47.1
958	44.35	46.9
959	43.8	47.04
960	43.32	47.0
961	44.21	46.94
962	44.11	47.2
963	43.68	46.9
964	43.68	47.12
965	43.64	47.05
966	44.02	46.98
967	43.89	47.13
968	44.26	46.97
969	43.64	46.93
970	43.59	47.12
971	43.68	46.99
972	43.97	46.87
973	43.78	46.92
974	43.56	46.99
975	43.78	47.04
976	43.86	47.01
977	43.9	46.96
978	43.78	46.81
979	43.65	47.02
980	44.08	46.96
981	43.56	47.01
982	44.01	47.01
983	43.85	46.96
984	43.66	47.03
985	43.98	47.01
986	43.58	46.95
987	43.34	46.83
988	44.07	46.94
989	43.73	47.33
990	44.22	47.17
991	43.8	47.02
992	43.47	46.95
993	43.3	47.05
